serial_number,stock_code,stock_abbr,net_cash_flow,net_cash_flow_yoy_growth,operating_cf_net_amount,operating_cf_ratio_of_net_cf,operating_cf_cash_from_sales,investing_cf_net_amount,investing_cf_ratio_of_net_cf,investing_cf_cash_for_investments,investing_cf_cash_from_investment_recovery,financing_cf_cash_from_borrowing,financing_cf_cash_for_debt_repayment,financing_cf_net_amount,financing_cf_ratio_of_net_cf,report_period,report_year
653,603858,步长制药,75804.264114,812.5642814010481,275562.769294,363.5188237954378,1548871.576262,-101017.87883,-133.26147283493435,54316.55534199999,,211495.05178900002,270502.50057,-98756.732707,-130.27859825732546,2022FY,2022
655,603858,步长制药,35507.319286,-60.06456766523453,26786.322964,75.43887711782692,691854.4864449999,4301.492634,12.114382951168082,3940.3467100000003,100.0001,102180.0,82764.586446,4417.443778,12.440938563733623,2023H1,2023
658,603858,步长制药,-164750.06522000002,-628.8037449732227,-41180.103975,24.995500863693067,1009188.961209,-4029.834535,2.446029098452092,38605.826839,38000.0,134337.0,126567.12644600001,-119541.95563699999,72.55958016002538,2023Q3,2023
659,603858,步长制药,-142898.338997,-288.50963157177944,-49221.781441,34.44531391091491,1325791.327861,-16800.033546000002,11.756633186864894,52991.528011,40000.0,145545.8186,129727.12644600001,-106538.766179,74.55563649430289,2023FY,2023
661,603858,步长制药,32018.461951999998,159.33148928524264,7411.4961920000005,23.147570933016194,264932.770677,-8640.496415000001,-26.985982112299066,8732.683066,,94721.4934,40990.358245999996,33249.591056,103.84506009640822,2024Q1,2024
663,603858,步长制药,56841.768126999996,60.08465091143012,49720.008084,87.47090339081633,577352.304041,-14427.681633000002,-25.382183046742373,13414.828508,100.0001,149696.02433,76730.824486,21548.98401,37.910474498002415,2024H1,2024
665,603858,步长制药,26497.09742,116.08320906253782,70146.40293,264.73240377285066,857745.585454,-19458.6275,-73.4368266514831,18897.847705,38000.0,195157.02433,129679.221108,-24190.437555,-91.29466964461197,2024Q3,2024
667,603858,步长制药,61325.285813,91.53101702678566,67801.63148099999,110.56064489898733,292946.31481199997,-33678.723562,-54.91816811860767,3747.700839,,62400.0,30997.663262000002,27206.593717000003,44.364397746080506,2025Q1,2025
669,603858,步长制药,12519.981587,108.76146054242297,93995.056892,750.760344484842,1170602.823571,-24955.152696,-199.3225990197297,19699.530952,40000.0,230617.02433000001,180683.341345,-56520.987564999996,-451.44625151596074,2024FY,2024
671,603858,步长制药,86437.607222,52.067062778333785,95896.835871,110.94341797859538,575189.114421,-22523.81403,-26.05788701687622,6297.743490999999,880.0,103900.0079,80650.288648,13065.581922,15.115621940393742,2025H1,2025
673,603858,步长制药,4870.053685,-81.62042578548969,81509.191271,1673.681576078971,810093.94082,-35395.858625,-726.8063334501004,8569.721654,880.0,141880.0079,125450.48265399999,-41242.448733,-846.8581950139221,2025Q3,2025
676,603896,寿仙谷,59172.857519000005,,34128.341825,57.675669649791075,86586.485069,-35404.607407999996,-59.832512561408436,3815.762907,25377.340359,66194.223435,1.884322,33583.940091000004,56.75565030844831,2022FY,2022
678,603896,寿仙谷,2459.8150769999997,-11.15477055918462,7877.044768000001,320.22914411951956,21954.081296,-4867.457989,-197.87902084641144,4924.614153,3000.0,18792.576,11500.0,-549.771702,-22.350123273108146,2023Q1,2023
680,603896,寿仙谷,9816.502826,-37.172458692929986,16119.739761,164.2106160078235,42253.187842,-2374.62085,-24.190089811929525,2924.864423,6177.142857,34643.805165,25500.0,-6076.5741179999995,-61.90161838394809,2023H1,2023
681,603896,寿仙谷,-17571.072518,-264.77950277184215,19483.86114,-110.88600949111398,58443.634714,-27353.332733999996,155.67252770699648,30923.971301999998,6177.142857,51023.835581,44500.0,-9701.600924,55.21348178411747,2023Q3,2023
683,603896,寿仙谷,-69364.43015900001,-217.2233910399334,31505.738563,-45.42059740241683,81425.79994299999,-129878.29649400001,187.2404865091339,41454.03507799999,56311.234721,73743.77733200001,60165.510843,29008.127772000003,-41.81988910671705,2023FY,2023
685,603896,寿仙谷,17401.19269,607.4187345506705,4924.093102000001,28.29744598385917,17212.274863,13259.045211,76.19618636037299,17661.477368,11000.0,19217.309721999998,16500.0,-781.9456230000001,-4.4936323442321475,2024Q1,2024
687,603896,寿仙谷,21645.370873,182.26177791591337,12864.861802,59.43470258598049,34177.632322000005,28504.717120999998,131.68966837411048,29275.783218,87000.0,24469.61091,35251.045554000004,-19724.20805,-91.12437096009097,2024H1,2024
690,603896,寿仙谷,11825.852508,167.30296341265148,14298.821123,120.91154623590204,46503.903248,21999.503905,186.02890480933775,46352.655726,109070.0,39398.36091,54468.355276,-24472.47252,-206.94045104523977,2024Q3,2024
691,603896,寿仙谷,-26970.152192,61.118180989625515,23585.701949000002,-87.45112664212586,69916.852038,-23975.757278999998,88.89737480277098,50705.907893,121186.75296400001,43051.449985,57651.045554,-24338.421668,90.24206276158635,2024FY,2024
694,603896,寿仙谷,-12432.624908,-171.44696992605972,7017.781134999999,-56.446496109476286,17596.356664,-9704.100393,78.05351214895673,8000.0,6005.293151,5701.335784000001,15000.0,-9746.30565,78.39298396051957,2025Q1,2025
695,603896,寿仙谷,1712.7185350000002,-92.1142910092121,12299.407852,718.1219564486116,34003.96273,-12287.525816,-717.4282034613467,14691.436646,45500.0,26181.428172,17896.929993,1700.8364989999998,99.3062470127352,2025H1,2025
698,603896,寿仙谷,-17359.673953,-246.75362866677912,14393.456116999998,-82.9131708116707,46498.222042,-24825.812035,143.00851561045442,20729.722865,50500.0,33716.7885,33874.110548000004,-6927.318034999999,39.90465520121626,2025Q3,2025
699,603998,方盛制药,12671.401909999999,316.4938650224351,30162.589142,238.0367172964211,190895.52205,-30149.308663,-237.9319105899941,17124.648787000002,25053.2984,73500.0,68694.8292,12658.121807,99.89519626088477,2022FY,2022
701,603998,方盛制药,-19864.100982,-967.693329584915,-6397.769155,32.20769548441878,36492.088574,-5505.082361,27.713725207037914,5545.37585,4018.073611,8000.0,16000.0,-7961.249465999999,40.078579308543304,2023Q1,2023
704,603998,方盛制药,-21850.922028,-307.4356075571421,-5486.068092,25.10680366242713,78404.976099,-9134.236229,41.80252081488962,11118.264685,8843.036778,26910.0,22138.6218,-7230.617895,33.09067638305885,2023H1,2023
706,603998,方盛制药,-21956.676603,-565.4252252891546,-1151.2056699999998,5.2430779521647075,116056.20329800001,-17042.33774,77.6180204688694,18627.459331000002,11443.036778,40310.0,27138.6218,-3763.133381,17.13890243519747,2023Q3,2023
707,603998,方盛制药,-20141.184312999998,-258.9499287928434,16665.559247999998,-82.74369068378626,163114.550442,-19740.246941999998,98.00936546347367,21877.628184,15800.0,49890.0,38141.0364,-9154.731839,45.45279809137707,2023FY,2023
709,603998,方盛制药,6779.439920999999,134.12910519908874,4689.825814,69.17718673887487,41032.232130000004,-2864.771119,-42.25675206776422,4185.733588,2000.0,31760.0,25962.0,4954.385225999999,73.07956532888936,2024Q1,2024
711,603998,方盛制药,-15.300576999999999,99.92997743079034,7949.810264,-51957.58476297985,86314.41738,-16135.248024,105455.16044264214,6181.713594,6000.0,54646.458333,46482.0,-2535.740965,16572.845357400576,2024H1,2024
713,603998,方盛制药,-319.955432,98.54278751841578,11698.732781,-3656.3632340519234,129855.43040999999,-3772.201725,1178.9772411177569,7945.795156,7707.342265,61846.458333,58818.6215,-8246.486575,2577.386020125454,2024Q3,2024
715,603998,方盛制药,-12320.806965,-281.73782950469194,2192.609935,-17.795992918553125,37834.851233,121.485468,-0.9860187595269252,1750.212596,2100.0,15500.0,27230.0,-14634.902362,118.78201162938196,2025Q1,2025
717,603998,方盛制药,11399.098272,156.59596821544662,19494.743856,171.0200525587679,176310.60174100002,4104.35886,36.00599593111395,9478.959567,9851.556190000001,90666.458333,88388.6215,-12200.004511,-107.02604907764761,2024FY,2024
719,603998,方盛制药,-18134.984583,,12948.836767,-71.40252426317709,79640.674901,10496.666034,-57.88075521078594,4729.890328,24700.178889,32940.0,48675.0,-32423.577036000002,178.7902100914623,2025H1,2025
721,603998,方盛制药,-12663.911139,,22487.624574,-177.5725076334966,123553.394785,5163.000943999999,-40.76940281190013,6350.967901,55964.542760000004,33340.0,50875.0,-40312.859067000005,318.32866343204057,2025Q3,2025
723,002082,万邦德,-46810.849693000004,-237.1338861876604,-23964.817827000003,51.19500710661882,146761.726698,-16741.762759999998,35.76470598119377,0.0,0.0,72021.945205,71072.535817,-6306.622752,13.47256628187862,2022FY,2022
725,002082,万邦德,-2857.23649,86.2185372463228,-10971.204784,383.97958385306777,34841.868724,-2344.2078899999997,82.04458742580317,0.0,0.0,70222.90078,60021.512272,10518.079011,-368.12070151743023,2023Q1,2023
727,002082,万邦德,-13200.057225,64.23974480563281,-14460.587700999999,109.54943190407266,91066.448133,-14970.852293,113.41505599419854,0.0,0.0,92411.759173,68407.56050800001,16300.528488,-123.48831683189918,2023Q3,2023
729,002082,万邦德,-14723.481593999999,54.68248872540285,-14844.786871,100.82388989469335,62215.080023,-6751.660625,45.85641366068869,8543.340225,749.19,59863.68139500001,45967.749246,6940.403448,-47.13833072490341,2023H1,2023
731,002082,万邦德,-22089.462888,52.81123279566701,-7286.978956,32.98848411546765,136966.320636,-15603.277924000002,70.6367465932203,500.0,500.0,87592.341876,76294.13728,925.640811,-4.190417918684887,2023FY,2023
733,002082,万邦德,-3449.487861,-20.72811869345825,10135.736389,-293.8330789215089,37435.714843,-16420.310737,476.02169941365685,0.0,0.0,88283.440635,84162.570241,2798.096068,-81.11627524872162,2024Q1,2024
735,002082,万邦德,-14438.449422,-9.381718396300355,13622.472534,-94.34858367300379,105877.753536,-19323.30257,133.83225584152342,14245.180728,0.0,93467.81906699999,95142.14479800001,-8717.508275,60.37703925268493,2024Q3,2024
738,002082,万邦德,-8272.139699,43.81668733588801,11624.511326,-140.52605189205474,81783.151621,-14830.461115,179.28204375940146,4536.274577,0.0,65226.68963200001,68129.35965,-5070.656207,61.298000172953806,2024H1,2024
739,002082,万邦德,-7476.271905,66.15457812212604,12022.196149,-160.80469386031513,138346.24336400002,-15248.931730000002,203.9643812285878,8842.988116,137.2,108295.313056,103105.471357,14978.856440000001,-200.35194854246012,2024FY,2024
741,002082,万邦德,-9909.109259,-187.26320133004813,-1728.574015,17.444292618229166,23327.885533,-2246.00872,22.666101072203343,0.0,0.0,80568.376966,85534.270638,-5948.725784,60.032901328613754,2025Q1,2025
744,002082,万邦德,-7201.754009,50.12100123420026,3657.303131,-50.78350532980556,80941.52931900001,-28776.802282999997,399.5804667451534,32417.318224000002,0.0,88134.218272,97163.587402,17909.840790000002,-248.6872054726967,2025Q3,2025
746,002082,万邦德,3766.764907,145.53555723261488,4404.436683,116.92889765472161,60267.539915,-15845.061747999998,-420.65438484239326,17835.949228999998,0.0,73955.961045,81649.382757,15198.394701,403.48668091167383,2025H1,2025
748,000423,东阿阿胶,229663.66687600003,42.479833513914855,214487.818539,93.39214228204683,453591.554157,58950.799815,25.668317769579417,468800.0,524461.99654,0.0,0.0,-43774.951477999995,-19.06046005162626,2022FY,2022
750,000423,东阿阿胶,65164.705579999994,16.668814668338307,67839.760033,104.10506643004156,141537.273062,-2626.922453,-4.031204360733337,60000.0,57571.034143,0.0,0.0,-48.132,-0.07386206930822445,2023Q1,2023
752,000423,东阿阿胶,71383.535141,-25.092920245374067,128772.18163900002,180.39479466048206,356480.749153,18807.799621000002,26.34753179966498,310895.407505,328438.52386300004,0.0,0.0,-76196.446119,-106.74232646014703,2023Q3,2023
754,000423,东阿阿胶,26278.828696,-71.90830512891617,75230.34564500001,286.27739278368637,237727.732109,27192.425072000002,103.47654907518408,140771.055628,167667.46823499998,0.0,0.0,-76143.94202100001,-289.75394185887046,2023H1,2023
756,000423,东阿阿胶,45631.174373,-80.13130461875052,195343.80095,428.0928633420951,520640.78221800004,-71814.435372,-157.38020412311076,5445.009603,458438.52386300004,0.0,0.0,-77898.191205,-170.7126592189843,2023FY,2023
757,000423,东阿阿胶,96559.058944,48.17692811557089,63847.033070000005,66.12226109932209,163311.118248,40503.295709,41.946655396144784,70000.0,110003.37568800001,0.0,0.0,-7791.269834999999,-8.068916495466876,2024Q1,2024
759,000423,东阿阿胶,-151904.899929,-312.801032659633,144132.361279,-94.88328641562393,413069.169934,-99264.29529299999,65.34634191484007,620390.0,520003.375688,0.0,0.0,-196772.965915,129.53694450078385,2024Q3,2024
762,000423,东阿阿胶,-60518.252137999996,-330.2928065709858,92206.940163,-152.36219967612445,273639.601277,-29601.987538,48.91414819862688,4227.970722999999,290003.375688,0.0,0.0,-123123.20476300002,203.4480514774976,2024H1,2024
764,000423,东阿阿胶,-307413.302402,-773.6914108086087,217081.00259299998,-70.61535753229255,615185.674708,-326644.796738,106.25590831162253,1076490.0,750094.5,0.0,0.0,-197849.50825699998,64.35944922067003,2024FY,2024
765,000423,东阿阿胶,38768.397274,-59.850067204482635,-30412.767676,-78.44731744016742,103143.652328,69356.03078,178.89836995276968,330280.0,397000.0,0.0,0.0,-174.86583000000002,-0.4510525126022521,2025Q1,2025
768,000423,东阿阿胶,51020.906383,133.32515499091517,130973.86755999998,256.7062736534215,465969.51441899996,81312.033906,159.37003019039446,923036.1,1008811.5,0.0,0.0,-161260.044192,-316.06660019221323,2025Q3,2025
769,000423,东阿阿胶,128082.33032899999,311.6424810765079,96543.52148,75.37614379127277,325808.884312,110683.56670499999,86.41595325498179,2208.321567,717000.0,0.0,0.0,-79144.757856,-61.79209704625455,2025H1,2025
771,000989,九芝堂,28126.478925,,49913.275989,177.46009417707447,326628.965011,8396.747109,29.853531013925167,259351.8897,255101.0,0.0,0.0,-30273.885501999997,-107.6348219154133,2022FY,2022
773,000989,九芝堂,-26932.047089999996,49.92389834698855,-12914.663974,47.9527751115335,55588.433382,-14624.380337,54.301035075904444,61000.0,49000.0,0.0,0.0,606.997376,-2.253810762960463,2023Q1,2023
775,000989,九芝堂,-69541.10445099999,-19.696781344362847,4566.84618,-6.5671177011833155,206886.29701500002,-61241.860677,88.06570036596442,233900.0,176900.0,10000.0,10000.0,-12866.089954000001,18.50141733521891,2023Q3,2023
778,000989,九芝堂,-39429.112556,11.784196738579935,13815.621278,-35.03913829756651,148541.313391,-38972.592602,98.84217542722621,162800.0,127800.0,10000.0,10000.0,-14272.141232,36.196962870340286,2023H1,2023
779,000989,九芝堂,-41663.150505,-248.12785708476306,10863.816569,-26.075360209968355,269897.624214,-28908.239136,69.3856292325534,261900.0,238900.0,10000.0,10000.0,-23634.88216,56.72850438222039,2023FY,2023
781,000989,九芝堂,-37596.210973,-39.596558877842085,-30240.223600999998,80.43423211641525,35183.283697000006,-16683.454953,44.37536262625334,32000.0,19000.0,0.0,0.0,9327.467581,-24.80959474266859,2024Q1,2024
783,000989,九芝堂,-29353.606232,38.917069369312514,31099.852211,-105.94899981010279,153564.434267,-37749.311797,128.60195608895023,3954.800504,302700.0,0.0,0.0,-22702.211031,77.34044959099798,2025Q3,2025
786,000989,九芝堂,-29943.65802,8.03884076213865,25140.705099000003,-83.96003281298496,109820.39688599999,-28297.10082,94.50114879451192,3004.12656,219600.0,0.0,0.0,-22950.723321,76.6463579889629,2025H1,2025
788,000538,云南白药,-582370.482985,-226.81902409964198,510328.75896899996,-87.62957153206963,3821656.684197,-729104.8847350001,125.19605749898206,1165486.918644,508054.55324700003,230343.312057,223828.79692,-273330.373247,46.93410487530497,2022FY,2022
789,000538,云南白药,54413.156866,106.63566113956531,73374.42024600001,134.84683571419092,966007.567388,-31563.365792,-58.006863799005814,63980.20946699999,54932.718664,23559.042642,8203.232117,13127.698991,24.12596465102878,2023Q1,2023
792,000538,云南白药,-246.448572,99.96690921085938,258958.64771100003,-105076.14047404584,2992590.315663,53408.207162,-21671.136792790992,7370.0,240809.686772,90145.399503,120847.49033800002,-313113.855576,127050.383386275,2023Q3,2023
793,000538,云南白药,-54342.166208,93.81242778747757,225195.13700999998,-414.402208679064,2070203.3007450001,30708.876749000003,-56.5102182924743,6870.0,96870.489105,59224.879191,91733.404733,-310770.096375,571.8765335660283,2023H1,2023
796,000538,云南白药,110560.545602,118.98457233534752,350274.234802,316.81666628430935,4063862.7018489996,51858.066264,46.90467651152936,57550.713789999994,255848.79345,137618.827349,142423.326777,-291804.223959,-263.93160631591655,2023FY,2023
797,000538,云南白药,258076.632611,374.2908654363682,52705.980498000004,20.422608573572003,984850.930448,126463.09853599999,49.002149964742586,9660.25479,331.84601499999997,132650.704368,50559.173895,79004.454812,30.612788927343043,2024Q1,2024
799,000538,云南白药,-74895.821047,,407313.874534,-543.8405892878789,3237199.304539,-115779.46132100001,154.58734506474528,44640.137538,314.59885099999997,148677.995102,134096.584221,-366169.54775100003,488.905178729818,2024Q3,2024
802,000538,云南白药,-145735.04718199998,83.52498449963889,326161.739199,-223.80459985831388,2209137.446395,-20558.268831999998,14.106605946561348,24833.437859,1000.0,148677.995102,86928.367487,-314551.492897,215.83791886667797,2024H1,2024
803,000538,云南白药,-387623.589315,-450.5984772455645,429700.31422700005,-110.85504754402515,4325443.648653,-119900.104647,30.932097001342168,67507.448664,55314.598851,188677.995102,283340.977247,-697773.516388,180.01317144322672,2024FY,2024
