serial_number,stock_code,stock_abbr,net_profit,net_profit_yoy_growth,other_income,total_operating_revenue,operating_revenue_yoy_growth,operating_expense_cost_of_sales,operating_expense_selling_expenses,operating_expense_administrative_expenses,operating_expense_financial_expenses,operating_expense_rnd_expenses,operating_expense_taxes_and_surcharges,total_operating_expenses,operating_profit,total_profit,asset_impairment_loss,credit_impairment_loss,report_period,report_year
554,600993,马应龙,47900.467814999996,1.3203548025807592,1856.015438,353237.90374499996,4.352059175927293,203419.97893900002,57738.122811,5574.512774,-4432.385047,6378.1656729999995,2220.949679,297788.119374,59224.599184000006,59033.437073,-432.091113,-1555.120838,2022FY,2022
557,600993,马应龙,18760.580002000002,37.97229415060791,272.440044,83265.181562,-12.26812229350525,47337.652139,13932.581468,2412.4810780000003,-981.519145,1702.916821,468.19667300000003,64872.309034000005,22885.564472,22798.560765000002,-587.2083610000001,-1673.034751,2023Q1,2023
558,600993,马应龙,28137.061379000002,7.815711439352807,781.253014,164035.169769,-14.908739466251284,92219.88875499999,26458.532464,3210.00497,-2211.2906120000002,2923.330404,918.020208,136093.90679100002,34758.704756,34564.050382,-667.889949,-1582.105626,2023H1,2023
561,600993,马应龙,41838.134281,3.6110038810909915,1083.809981,244624.449016,-12.166183947320238,138504.327339,50181.378122,8205.396842,-3080.986438,4838.915388,1826.751561,200475.782814,51042.235816,50598.328437000004,-641.269361,-1805.292967,2023Q3,2023
562,600993,马应龙,44325.093532,-5.739401412371686,2012.16282,313674.64075300004,-11.20017488852509,182207.421844,52855.340686,6218.012872,-4501.826717,5540.669352,1967.009124,269630.686244,54781.180097000004,53570.33622,-1327.974956,-790.169134,2023FY,2023
565,600993,马应龙,19766.589538,7.252011645788264,763.6728400000001,95501.718455,14.695862860622674,48404.572445,18973.96704,2973.666677,-1464.57268,1678.8255399999998,957.461283,71523.92030499999,24022.393949,24034.12695,-46.086099,-533.13627,2024Q1,2024
566,600993,马应龙,31191.201302999998,10.203190902327123,1323.350184,192771.51265299998,17.518403476807745,99564.597819,30434.057182,3917.405886,-2144.387988,2802.490151,1148.3340130000001,152886.75044200002,39081.189204,38939.021432,-697.066964,-1232.2157550000002,2024H1,2024
569,600993,马应龙,45750.422225,9.704172262219677,1804.1366079999998,279181.683137,14.12664770835713,145812.358122,64388.093377,8348.050697,-4378.7784520000005,5103.941565,1973.250402,221246.915711,57235.549444000004,56889.50744,-778.990879,-1684.1119260000003,2024Q3,2024
570,600993,马应龙,52809.385948,21.348136860091625,2775.840075,372802.366864,18.85001795779834,199248.662973,66408.562544,6529.423793999999,-4799.58905,5880.003889,2168.56361,307923.351365,66682.201788,65755.369212,-979.614385,-704.031699,2024FY,2024
573,600993,马应龙,20357.214006000002,3.340993088183217,697.8372730000001,96914.744922,1.4795822419319244,48562.895297,19474.792606,2766.1969289999997,-1124.618788,1883.5159649999998,829.0236269999999,72391.805636,24672.847545,24660.105461000003,-21.983757999999998,-928.5597949999999,2025Q1,2025
574,600993,马应龙,34322.228296,10.421999055070417,1320.165554,194902.30318599998,1.105345133041281,98268.941047,30981.39117,3971.7277520000002,-1910.8517010000003,3225.1844149999997,1304.291984,153868.16068,42193.358433,42027.300602999996,-125.60171299999999,-1374.025025,2025H1,2025
577,600993,马应龙,50101.071743,9.975307956522808,1879.472513,283728.18560799997,1.6285103019344205,144459.576004,67274.211152,8179.039812999999,-2759.365212,5812.616184,2320.998998,225287.076939,61091.84504199999,60810.59051,-155.03898700000002,-1498.0941289999998,2025Q3,2025
579,603139,康惠制药,820.633075,-9.52955152267295,21.480498,12379.205057,5.149187588826341,8097.971831,2667.189042,772.478146,57.459318,198.24267,86.379758,11879.720765,885.17621,894.6731800000001,-14.609287,378.30944,2023Q1,2023
580,603139,康惠制药,-6305.59476,-332.7017441493649,102.111604,49151.120601999995,11.01152789944779,29236.659386000003,11133.481951,1410.6287730000001,156.350957,873.1551880000001,148.209589,48904.035632,-7569.141261,-8274.218182999999,-6685.898183,-976.9600449999999,2022FY,2022
583,603139,康惠制药,1259.913831,-40.95859904186555,48.123751,26929.681715,10.811754250356419,17912.255373,4446.10722,691.108825,90.364352,260.871397,95.193881,26129.398078,1326.9011,1326.929191,229.79052099999998,231.445934,2023H1,2023
585,603139,康惠制药,922.164563,-93.14431092140805,102.03168000000001,47222.826633,25.880274049225687,33330.634264,8683.72662,3013.468179,949.824725,748.336102,330.729238,47056.719127,280.658837,272.031317,237.006237,-325.14516000000003,2023Q3,2023
587,603139,康惠制药,108.629901,-129.98295990572618,268.901039,12736.706827,2.8879218686004906,8599.234981,2062.117343,1428.601741,714.770294,182.461848,350.531333,13337.717540000001,-122.505556,-158.869169,-3.7055919999999998,156.011106,2024Q1,2024
588,603139,康惠制药,-2615.8640739999996,33.873287476020174,370.063169,67296.024175,36.916561312869995,48374.838327,8577.493686,1945.037281,602.58636,796.7995530000001,255.265067,68524.104988,-6180.25565,-5794.331126,-2074.4576309999998,-382.806783,2023FY,2023
590,603139,康惠制药,-870.1972529999999,-291.627823229091,409.112965,26566.833776,-1.3473903733436656,17876.426319,6030.186214,2491.9425530000003,1463.745456,338.663975,675.856688,28876.821205,-934.9685519999999,-988.1795060000001,0.092791,-307.654694,2024H1,2024
593,603139,康惠制药,-3828.843747,-515.2017872541041,526.004868,40454.553196,-14.332630889719397,27450.07115,10542.151396,3905.297464,2251.988546,469.73802699999993,926.1537519999999,45545.400335000006,-4597.9749329999995,-4625.418052,-76.666332,-389.639146,2024Q3,2024
595,603139,康惠制药,-1723.934614,,179.119434,12135.319895999999,-4.721683078432381,9166.415573999999,3141.597316,1367.58226,814.270081,181.451783,366.88645299999996,15038.203467,-2728.989568,-2725.962059,-3.7055919999999998,-5.728631,2025Q1,2025
596,603139,康惠制药,-8962.554062000001,-120.57491975781404,716.373358,56163.485283,-16.54263981933075,38859.076427,10680.006871,2848.2722949999998,1891.955806,721.3023400000001,824.863687,63785.864729999994,-12299.087152,-12154.037586,-2567.202657,-683.2233620000001,2024FY,2024
598,603139,康惠制药,-4020.360246,-235.20599813487348,303.666715,24753.241238,-6.826528721079167,18208.586286,5636.169733,1474.1734720000002,869.180965,334.932143,525.020862,30333.630682,-5695.130155,-5679.321991,104.780156,-134.966768,2025H1,2025
601,603139,康惠制药,-13250.394158,-228.34187618956457,460.99073300000003,35614.125219,-11.965100574831224,26195.350631,10589.218273999999,4285.642132999999,2511.2334960000003,511.409134,863.1463359999999,44956.000004,-15389.901443,-15399.244961000002,104.780156,-6212.3737,2025Q3,2025
602,603439,贵州三力,20128.423402,29.163680685748783,910.64206,120131.644876,27.940340225450033,33950.472479000004,51871.191284,3269.485548,-177.597767,1099.623725,960.546616,98521.18330599999,22554.901535,22255.908016999998,-9.203327,-1044.155518,2022FY,2022
605,603439,贵州三力,5493.272422999999,167.24870753226506,103.86699300000001,34897.758950999996,119.92441473356874,9631.071055,16802.345963,1564.326865,94.05210100000001,501.40062800000004,350.022119,28943.218731,6338.462011,6337.171526,2.1239619999999997,98.023371,2023Q1,2023
607,603439,贵州三力,10094.606648,68.52714708177037,486.55051299999997,63066.174372,46.73790660139752,17359.540852000002,26410.585838,1929.54683,-119.029358,399.327487,448.18274,52456.791344,12787.974645,11714.757602,-4.865914,351.120806,2023H1,2023
609,603439,贵州三力,15796.602066,65.07638585417179,774.165699,96950.52053400001,36.52351246116955,25625.582382,45943.030304,5886.153101,-11.893461,1847.156172,1007.585301,80297.613799,18385.389613,18216.184555,34.895402000000004,245.73199900000003,2023Q3,2023
610,603439,贵州三力,29270.286933999996,53.62716688449281,1013.78746,163497.793043,36.0988548951965,43631.110324,62221.807736,4937.456494,-64.310293,1106.5391730000001,1135.952509,136193.140255,33582.876762,33402.24716,-167.735833,-142.824728,2023FY,2023
613,603439,贵州三力,5604.813161,6.487871263363289,109.087529,42202.414462,20.9315891064996,12867.701147,17918.37635,2752.4684190000003,528.607432,889.183283,459.76851500000004,35416.105145999994,6910.686579000001,6757.788258,24.739572,-27.801863,2024Q1,2024
614,603439,贵州三力,11705.980145,18.23941382533754,648.007067,92022.58774199999,45.91433309272681,29094.908335000004,23390.82126,4226.439205,775.642744,113.62478200000001,503.58966200000003,78281.102388,14113.770931000001,13937.629922,-114.612467,-236.615643,2024H1,2024
617,603439,贵州三力,19413.214159,26.227716985532574,906.1567259999999,144711.424543,49.263174396521684,44460.89088,59834.995701,11801.874158,1135.086636,2983.9167469999998,1590.021478,121806.7856,23438.041246,23326.782505000003,-126.422794,-331.115708,2024Q3,2024
619,603439,贵州三力,4194.677084,-25.19123583738746,188.124762,40858.94897,-3.1833853800229592,14034.369980000001,16457.577138999997,3983.263364,245.140498,741.605712,588.051984,36050.008677,4724.469917,4789.951088000001,-185.25851,-111.323595,2025Q1,2025
620,603439,贵州三力,27402.780974,-5.097878804309495,1449.934725,214438.583612,31.156867393067817,64998.709424,57152.900484000005,8919.909943999999,1134.036245,1476.434828,1154.686938,182120.03128199998,32624.87864,32502.539274000002,-299.107178,-1023.0274919999999,2024FY,2024
622,603439,贵州三力,8306.096383,-27.920546631742976,377.965459,70183.101339,-23.73274533881885,22797.981551,17582.515346,4384.81034,465.335742,715.652954,419.32255200000003,62080.87403300001,9253.173212,9870.748582,-171.07728799999998,359.806264,2025H1,2025
625,603439,贵州三力,8078.697331,-57.905312311522565,756.7289559999999,103849.841206,-28.236598088949272,32551.879886000002,48686.071856,11304.171936,533.268308,1939.101747,1422.60701,96437.10074299999,8596.721172,9265.343743000001,-171.07728799999998,887.8739619999999,2025Q3,2025
627,603567,珍宝岛,25414.949807,61.211353506986875,1991.798364,153384.15691700001,52.66753437783734,85442.270213,25071.992247,6464.020622,3227.844965,1404.063504,892.2054789999999,122502.39703,29975.287623,29997.913744,52.85811999999999,-3016.676926,2023Q1,2023
628,603567,珍宝岛,18539.065713,-42.63722520455506,65951.803478,421940.326898,2.1658603835218577,347462.794538,60830.753826,32198.995947000003,13532.370748,7094.800997,1512.1238130000002,465570.243187,79619.631889,79780.60051799999,-5079.3905859999995,6016.450228,2022FY,2022
631,603567,珍宝岛,34399.726338,41.794542337628286,2677.360467,258966.121299,4.368980543332609,178285.84826099998,41487.42817,15018.446769,6550.840481,2407.677416,711.644574,245729.934442,41289.375088,41363.830543000004,-3792.6178670000004,-186.403003,2023H1,2023
633,603567,珍宝岛,47591.405515,198.6714931353206,3659.4926729999997,343598.814344,3.478191456302039,220428.122796,56026.988264,22262.442168,9915.793236,4721.42352,3084.3812780000003,316439.15126199997,58311.070305999994,58296.402408,-1001.7873,-619.532713,2023Q3,2023
635,603567,珍宝岛,29336.582489999997,15.204226522581434,1301.828366,111814.067381,-27.101944797659005,46211.438706,9964.099801,7195.066551999999,2612.985431,395.769113,1712.271293,68091.630896,36354.17385,36426.207851,-2270.738701,-5908.04342,2024Q1,2024
637,603567,珍宝岛,47274.002112,144.89934489204904,4703.528995000001,314351.339707,-25.498626306228516,181086.942395,66824.44277899999,33366.223807999995,13444.526956,8022.176381,1980.977952,307123.689598,47324.398784,47834.570843,-1448.462757,-9510.590417,2023FY,2023
639,603567,珍宝岛,39333.196775,280.7160767296351,2921.817334,166222.91018,7.015097761314021,69759.900013,16233.433762,14696.940577000001,5732.598222,1052.711223,1211.416191,110432.423522,50028.879049,50166.724514999994,-4517.7364130000005,-4716.137002,2024H1,2024
641,603567,珍宝岛,39773.329318000004,82.13941795055905,4417.264524,202939.67107799998,-1.0870727583754907,95073.46758899999,19518.041122,22081.574453999998,9333.227968000001,1579.43482,4077.278968,151663.024921,43958.136837,43868.807287,-6066.467809000001,-5046.007871,2024Q3,2024
643,603567,珍宝岛,7529.544326,-74.76140747638851,536.591445,46926.963845,-58.0312522885881,11833.20861,4822.944608,6836.373689,3550.6884130000003,333.340932,932.6225880000001,28309.178839999997,8913.671329,8677.152134,-387.19164700000005,-9221.558801000001,2025Q1,2025
645,603567,珍宝岛,43821.619563,-6.671090458009013,5295.260265999999,270650.36664,-13.901952225727019,121505.39914200001,29163.206552,30443.704995999997,12499.821995,3799.123271,2173.955502,202619.261319,52325.908198000005,52347.191516000006,-9856.605816,-10185.964820000001,2024FY,2024
647,603567,珍宝岛,-7828.989648999999,-120.30231548341249,990.2327539999999,71390.56091799999,-57.05131089288935,34730.768358999994,7463.476243000001,14644.108547,6997.370164,1077.365699,604.912315,66659.459156,-11090.813572,-11440.865928,-3133.735155,-13527.453225,2025H1,2025
649,603567,珍宝岛,-37309.834572,-194.75430959305368,4212.444467,91880.328812,-54.7252992360051,59029.270376,9907.901392,21706.590444,11265.070654000001,1952.283729,2519.347413,106380.46400800001,-45956.279307,-46494.712737,-16522.124417,-18537.02666,2025Q3,2025
651,603858,步长制药,45526.903372,6.117824305112232,10193.6895,351495.036996,9.825103308831563,106192.08842,171189.654736,22383.986229,1499.9927300000002,3683.815185,5723.880809,310673.418109,51868.44525,51454.294793,128.559205,51.883611,2023Q1,2023
652,603858,步长制药,-165687.824251,-239.0720708626399,9700.395031999999,1495125.269446,-5.147773846204425,423251.042586,109197.167297,17158.082776,7846.251420999999,3515.4364159999996,3816.238375,1324888.97905,-137659.350527,-138652.265533,-316233.77124000003,-1713.12463,2022FY,2022
654,603858,步长制药,74613.824989,-12.786833370914675,18182.26019,695767.736577,-1.978270614697581,217872.5257,80275.758201,8709.880095999999,3637.717813,10030.317979000001,3165.790929,628070.2115720001,87739.254526,86428.622672,-945.7187039999999,748.431506,2023H1,2023
656,603858,步长制药,92514.36348500001,-32.10312390898336,19235.43392,998322.240698,-11.689788139395121,312871.493205,484020.248041,73772.69418600001,6481.488289,15100.989322,16154.117334,908401.030377,112059.62671,108080.262468,-174.139204,1346.420334,2023Q3,2023
658,603858,步长制药,31897.33248,109.5453691876585,11363.187722,1324513.3303780002,-11.411213665809953,421828.18733600003,636884.192167,99594.111987,9166.309556999999,33508.101406,21536.063001,1222516.965454,43601.883574,39455.678247,-70072.193796,-1732.066938,2023FY,2023
660,603858,步长制药,11401.555169,-79.88276731322904,2434.0405140000003,264055.694544,-24.876408839022957,109151.84272100001,106286.899037,20464.566471000002,2775.082888,4602.130786,4071.126682,247351.648585,21312.875641,21040.314197,-12.787152,2595.4623030000002,2024Q1,2024
662,603858,步长制药,23141.66517,-73.50201435227495,3643.070457,543167.230769,-21.93267922406917,233523.609884,206841.241511,40587.704218,5937.820534,12202.72705,7378.800028000001,506471.903225,40957.867388,40397.281243,-2229.0970420000003,2818.142888,2024H1,2024
664,603858,步长制药,31286.320089999997,-73.78885593739064,6286.560477,851440.359483,-14.712872780666903,365073.450388,327109.190153,66410.711437,8997.708290999999,18020.150197,12282.318806000001,797893.5292720001,59491.007128,50184.585401,-2805.852953,1792.00652,2024Q3,2024
666,603858,步长制药,30726.108817,230.55180521908252,3118.503475,278494.698148,5.468165959811927,106395.513414,109008.244658,19231.406859,2747.0078719999997,4514.586988,4473.303413000001,246370.063204,38281.481082,37612.858045,231.41942200000003,2644.057502,2025Q1,2025
668,603858,步长制药,-55379.79388,-562.5119257515557,7728.978359999999,1100579.4900149999,-16.90687705642738,442765.07414,432317.43183599995,101018.101543,12277.658034,34540.828711,15901.906485,1038821.000749,-24675.417707,-36529.156351,-97751.239037,2258.540601,2024FY,2024
670,603858,步长制药,62770.125733,225.85007514625835,4976.759712,566383.625389,4.274262750926811,213099.496796,223934.054733,39472.799439999995,5732.653497,8419.663641,8425.212922,499083.881029,76774.831001,74959.154575,260.107104,3427.698107,2025H1,2025
672,603858,步长制药,86832.371842,263.1097634092608,6932.263529000001,846858.131922,-0.538173638348832,319219.322723,334125.478863,63358.214013,8523.469209,15362.797911000001,12570.979124,753160.2618430001,104910.185829,102057.904356,-835.587439,3195.487019,2025Q3,2025
674,603896,寿仙谷,27778.303642000003,38.540848062374046,2767.364035,82907.159984,8.073427047688893,15217.975961000002,3847.1180520000003,2759.427083,-208.34833,2182.310368,210.832308,57733.910192999996,28087.833939999997,27796.553776,15586.798571000001,-1474.025061,2022FY,2022
