table_name,source_name,report_type,page_number,source_method,warning_text,stock_code,stock_abbr,report_year,report_period,total_operating_revenue,operating_revenue_yoy_growth,net_profit_10k_yuan,net_profit_excl_non_recurring,net_profit_excl_non_recurring_yoy,eps,roe,serial_number,net_profit_yoy_growth,gross_profit_margin,net_profit_margin,roe_weighted_excl_non_recurring,net_asset_per_share,operating_cf_per_share,asset_cash_and_cash_equivalents,asset_trading_financial_assets,asset_accounts_receivable,asset_inventory,asset_construction_in_progress,asset_total_assets,asset_total_assets_yoy_growth,liability_short_term_loans,liability_accounts_payable,liability_advance_from_customers,liability_contract_liabilities,liability_total_liabilities,liability_total_liabilities_yoy_growth,equity_unappropriated_profit,equity_total_equity,asset_liability_ratio,total_operating_expenses,operating_expense_cost_of_sales,operating_expense_taxes_and_surcharges,operating_expense_selling_expenses,operating_expense_administrative_expenses,operating_expense_rnd_expenses,operating_expense_financial_expenses,other_income,credit_impairment_loss,asset_impairment_loss,operating_profit,total_profit,net_profit,operating_cf_cash_from_sales,operating_cf_net_amount,investing_cf_cash_from_investment_recovery,investing_cf_cash_for_investments,investing_cf_net_amount,financing_cf_cash_from_borrowing,financing_cf_cash_for_debt_repayment,financing_cf_net_amount,net_cash_flow,net_cash_flow_yoy_growth,operating_cf_ratio_of_net_cf,investing_cf_ratio_of_net_cf,financing_cf_ratio_of_net_cf,operating_revenue_qoq_growth,net_profit_qoq_growth
balance_sheet,600285_20250820_X3T2.pdf,全文,34,pdfplumber.combined_pages,,600285,羚锐制药,2025,2025H1,,,,,,,,141,,,,,,,53231.899937,5001.111111,49309.529755,41185.366596,435.61759800000004,557222.74696,11.070393051436394,45666.59313,11795.160779,8.3523,5323.085657,247191.91771999997,27.722592410579217,186746.76134300002,310030.82924,44.361419031901896,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,600285_20250820_X3T2.pdf,全文,38,pdfplumber.combined_pages,,600285,羚锐制药,2025,2025H1,209920.551581,10.136286222653759,,,,,,142,15.190359809308388,,,,,,,,,,,,,,,,,,,,,,158008.223998,39197.200689,1992.880809,99449.73543500001,10657.78389,6306.086263,-498.041339,1192.946394,-638.234775,-3.568224,55147.107275,55154.754275,47438.580653,,,,,,,,,,,,,,,
cash_flow_sheet,600285_20250820_X3T2.pdf,全文,42,pdfplumber.combined_pages,,600285,羚锐制药,2025,2025H1,,,,,,,,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203555.375408,35558.750675,2394.182015,3261.8221350000003,-92865.899126,39807.036229000005,1000.0,-12296.840166,-69605.880663,8.818732262243243,-51.085842656253845,133.4167433002025,17.666381128824018,,
balance_sheet,600285_20251030_X9YT.pdf,全文,5,pdfplumber.combined_pages,,600285,羚锐制药,2025,2025Q3,,,,,,,,143,,,,,,,45965.629081,32572.329821,53285.173971,40727.680811,652.811467,575568.772488,14.727279417694014,51668.426592,9177.113161,12.9123,4691.874132,247240.24078400002,27.700606671556482,204401.441667,328328.531704,42.95581216389823,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,600285_20251030_X9YT.pdf,全文,8,pdfplumber.combined_pages,,600285,羚锐制药,2025,2025Q3,304136.163917,10.22955962532812,,,,,,144,13.874812661572111,,,,,,,,,,,,,,,,,,,,,,233207.66672100002,57729.90155,4090.872215,143738.733038,17699.336627,10460.077384999999,-511.25409400000007,1649.5599619999998,-962.530234,-5.821676999999999,75836.458713,75755.879281,65093.260977,,,,,,,,,,,,,,,
cash_flow_sheet,600285_20251030_X9YT.pdf,全文,10,pdfplumber.combined_pages,,600285,羚锐制药,2025,2025Q3,,,,,,,,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306516.413621,49038.765636000004,2394.182015,3822.588511,-119428.22776,51737.455827,7000.0,-6480.476203,-76872.151519,-7.0882078677304605,-63.79262797643877,155.35954880940423,8.4302001114126,,
core_performance_indicators_sheet,600285_20251030_X9YT.pdf,全文,1,pdfplumber.combined_pages,,600285,羚锐制药,2025,2025Q3,304136.163917,10.23,65093.260977,60522.506674000004,11.77,1.148,5.6,202,13.43,81.0184028079756,21.402670481095505,18.433520340097406,5.790478902714262,0.864859159076694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.637912442091038,-31.456306438398396
balance_sheet,600329_20230401_203X.pdf,全文,102,pdfplumber.combined_pages,,600329,达仁堂,2022,2022FY,,,,,,,,145,,,,,,,288252.39546100004,0.0,214621.341631,142945.179545,33385.089952999995,1015698.2039409999,12.020368537521852,10163.851528,72432.643425,0.0,21907.463938999997,360502.890058,36.95846057995504,426371.339164,655195.3138829999,35.493110912199754,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,600329_20230401_203X.pdf,全文,106,pdfplumber.combined_pages,,600329,达仁堂,2022,2022FY,824924.956518,19.423767108181384,,,,,,145,10.977694434599497,,,,,,,,,,,,,,,,,,,,,,749280.889751,495559.18730299996,5834.352003,155479.38999,25885.228001,12204.282279000001,-6723.315791,667.452757,1505.948501,-5587.363392,98004.96360700001,98018.84359199999,86179.390684,,,,,,,,,,,,,,,
cash_flow_sheet,600329_20230401_203X.pdf,全文,109,pdfplumber.combined_pages,,600329,达仁堂,2022,2022FY,,,,,,,,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855004.344071,67724.507823,46492.367544,10790.182243000001,-1227.978415,20400.39402,2417.338553,-23661.960962999998,42835.165981,44.7880796840903,158.10492680952828,-2.866753021441969,-55.239568754082846,,
core_performance_indicators_sheet,600329_20230401_203X.pdf;600329_20230401_2MN9.pdf,全文,6,pdfplumber.combined_pages,,600329,达仁堂,2022,2022FY,824924.956518,19.42,86179.390684,76922.707099,3.94,1.12,13.15,203,12.05,39.92675535060179,10.446937021733751,11.740423881104912,8.515014387136995,0.8801576358307037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
balance_sheet,600329_20230429_9H31.pdf,全文,6,pdfplumber.combined_pages,,600329,达仁堂,2023,2023Q1,,,,,,,,148,,,,,,,345530.727955,0.0,244028.76595700003,146363.55185299998,34108.440553,1086652.785966,6.985793786942813,35127.679573,68673.173562,0.0,12807.364,393382.081932,6.8185142249111275,466782.796817,693270.704034,36.201267508120885,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,600329_20230429_9H31.pdf,全文,8,pdfplumber.combined_pages,,600329,达仁堂,2023,2023Q1,215440.577685,14.032298400294332,,,,,,148,96.68220273299687,,,,,,,,,,,,,,,,,,,,,,180310.463485,110349.229388,2098.599818,59035.071328,6828.966506000001,2419.535276,-420.93883099999994,717.208786,-631.585563,105.41418700000001,45459.519564999995,45478.852015,40078.839652999995,,,,,,,,,,,,,,,
cash_flow_sheet,600329_20230429_9H31.pdf,全文,11,pdfplumber.combined_pages,,600329,达仁堂,2023,2023Q1,,,,,,,,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216451.02692600002,18696.6594,964.855704,4447.7454880000005,7188.027634,37285.602617000004,2097.7,32349.521395,58234.038885,41.65495217453715,32.10606675748865,12.343343809957688,55.5508805749907,,
core_performance_indicators_sheet,600329_20230429_9H31.pdf,全文,1,pdfplumber.combined_pages,,600329,达仁堂,2023,2023Q1,215440.577685,14.032298400294332,40078.839652999995,39493.235743,,0.52,5.97,208,96.68220273299687,48.779737515676445,18.60319912045542,5.696654353515439,8.994790498399464,0.24257845217513094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core_performance_indicators_sheet,600329_20230815_ZYZC.pdf;600329_20230815_EQM0.pdf,全文,5,pdfplumber.combined_pages,,600329,达仁堂,2023,2023H1,408830.884202,8.31,72249.14886,71221.019994,53.41,0.94,10.54,211,54.12,46.86154096453723,17.67213575388847,11.14631258048483,8.313273899788609,0.3971516905972309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.234966599579097,-19.73243365943609
balance_sheet,600329_20230815_ZYZC.pdf,全文,49,pdfplumber.combined_pages,,600329,达仁堂,2023,2023H1,,,,,,,,149,,,,,,,210395.842622,0.0,251504.267831,167779.865815,34590.061206,1036400.553689,2.038238294374556,53016.930045,68641.08044199999,0.0,12437.136916,397435.698902,8.396975991953273,412685.165416,638964.854787,38.34769264521846,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,600329_20230815_ZYZC.pdf,全文,53,pdfplumber.combined_pages,,600329,达仁堂,2023,2023H1,408830.884202,8.306348372891357,,,,,,149,49.48110067573695,,,,,,,,,,,,,,,,,,,,,,347064.261582,217246.43192600002,3197.353,84560.024875,9333.315072,3546.505165,-3440.156288,812.787347,-975.596756,-591.446966,80889.278912,80873.59073099999,72249.14886,,,,,,,,,,,,,,,
cash_flow_sheet,600329_20230815_ZYZC.pdf,全文,57,pdfplumber.combined_pages,,600329,达仁堂,2023,2023H1,,,,,,,,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415947.878936,30525.395333999997,145812.34134100002,7081.361859000001,-48718.263867,56905.765271000004,2249.301687,-34443.484842000005,-71000.566674,-411.5857984727171,-42.99317141250116,68.61672539979931,48.51156329518847,,
balance_sheet,600329_20231031_TMTL.pdf,全文,8,pdfplumber.combined_pages,,600329,达仁堂,2023,2023Q3,,,,,,,,151,,,,,,,201989.27656099998,0.0,259819.412103,167459.238703,36046.03097,1028170.1203620001,1.2279155730125342,53016.930045,60319.13334099999,0.0,11814.195148,376445.144228,2.107625774401146,426255.21387399995,651724.976134,36.61311846870832,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,600329_20231031_TMTL.pdf,全文,10,pdfplumber.combined_pages,,600329,达仁堂,2023,2023Q3,579303.978416,4.134959857009743,,,,,,152,12.83973179896476,,,,,,,,,,,,,,,,,,,,,,502637.02426800004,319418.399704,5302.209672,145460.199758,25419.384209,8649.428536,-1612.597611,957.529943,-1665.6469869999999,-1718.290757,96195.111463,96128.52306,85819.19731799999,,,,,,,,,,,,,,,
cash_flow_sheet,600329_20231031_TMTL.pdf,全文,13,pdfplumber.combined_pages,,600329,达仁堂,2023,2023Q3,,,,,,,,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601828.262031,8118.492706,4964.855704,8364.925664,-48563.278841,71905.765271,20038.301687,-37750.678132,-78277.02003300001,-839.7454808191097,-10.371489234742723,62.04027544805194,48.227025142353504,,
core_performance_indicators_sheet,600329_20231031_TMTL.pdf,全文,1,pdfplumber.combined_pages,,600329,达仁堂,2023,2023Q3,579303.978416,4.13,85819.19731799999,84194.275809,29.8,1.11,2.4,212,17.73,44.861694101015715,14.814190911075178,12.918681789431524,8.429520971026475,0.10500595653753446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.85023836806702,-57.8180975175481
core_performance_indicators_sheet,600329_20240330_9IAR.pdf;600329_20240330_5GJ0.pdf,全文,6,pdfplumber.combined_pages,,600329,达仁堂,2023,2023FY,822231.184905,-0.33,98670.737783,95229.48159299999,23.8,1.28,15.06,216,14.49,44.00500150767266,12.000364325077301,14.330487935353936,8.620491667785911,0.8931366144614286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.50178751612622,-5.29480786471616
balance_sheet,600329_20240330_9IAR.pdf,全文,111,pdfplumber.combined_pages,,600329,达仁堂,2023,2023FY,,,,,,,,153,,,,,,,212520.001292,0.0,217269.987667,156651.75359100002,38645.796484,1023010.094068,0.7198880630712216,8180.0,61538.293579,0.0,14565.876209999999,358486.443355,-3.015282778616627,439127.133939,664523.650713,35.042317317659936,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,600329_20240330_9IAR.pdf,全文,115,pdfplumber.combined_pages,,600329,达仁堂,2023,2023FY,822231.184905,-0.32654747461761174,,,,,,153,10.930084685196258,,,,,,,,,,,,,,,,,,,,,,736020.000289,460408.339591,6249.891349,172468.755102,25229.956091,16039.339895,-5148.6543950000005,2176.489424,-2329.601343,-7186.185611,109697.538259,109536.360435,98670.737783,,,,,,,,,,,,,,,
cash_flow_sheet,600329_20240330_9IAR.pdf,全文,119,pdfplumber.combined_pages,,600329,达仁堂,2023,2023FY,,,,,,,,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947837.3004700001,68848.78803899999,157851.941341,14092.770953,-56891.134174,87085.765271,80096.083891,-83376.916276,-71414.727945,-266.71985811068595,-96.40698777431993,79.66302723692326,116.75031002038216,,
balance_sheet,600329_20240430_QC2E.pdf,全文,7,pdfplumber.combined_pages,,600329,达仁堂,2024,2024Q1,,,,,,,,155,,,,,,,245761.49968200002,0.0,258684.40523000003,148336.378612,43178.247475,1105062.2609950001,8.020660539205405,38180.0,62220.324972,0.0,12427.808335,402289.51855,13.579033883235207,477859.750521,702772.742445,36.40424008216313,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,600329_20240430_QC2E.pdf,全文,9,pdfplumber.combined_pages,,600329,达仁堂,2024,2024Q1,208558.839055,-3.1942629860851635,,,,,,156,-3.6203064816516815,,,,,,,,,,,,,,,,,,,,,,172348.885241,101061.67748,2261.0141129999997,55334.791863,11149.042908,2473.5005109999997,68.858366,831.8108129999999,-592.771037,-144.641882,44077.558973,44053.668841000006,38732.616582,,,,,,,,,,,,,,,
cash_flow_sheet,600329_20240430_QC2E.pdf,全文,12,pdfplumber.combined_pages,,600329,达仁堂,2024,2024Q1,,,,,,,,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170766.105775,-8929.940245,964.855704,1419.871353,11644.268119,30000.0,2097.7,29443.919067000003,32152.65375,-44.78718226380495,-27.773571396109098,36.215574022408646,91.5753931104365,,
core_performance_indicators_sheet,600329_20240430_QC2E.pdf,全文,1,pdfplumber.combined_pages,,600329,达仁堂,2024,2024Q1,208558.839055,-3.1942629860851635,38732.616582,37582.500351,-4.838133305748857,0.5,5.7,219,-3.6203064816516815,51.54284616373964,18.571553599694546,5.3477458758926275,9.072105172099265,-0.11527674906876756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.147599163849211,201.3850105167137
balance_sheet,600329_20240815_E500.pdf,全文,53,pdfplumber.combined_pages,,600329,达仁堂,2024,2024H1,,,,,,,,157,,,,,,,345412.555442,0.0,259799.813694,155497.157666,42888.463047000005,1190110.530725,16.334192362904755,80220.0,70221.841392,0.0,14942.284969,559028.45488,62.39136703984951,406318.800096,631082.075845,46.97281810786491,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,600329_20240815_E500.pdf,全文,57,pdfplumber.combined_pages,,600329,达仁堂,2024,2024H1,396474.07853,-3.022473631393902,,,,,,157,-8.859013108768158,,,,,,,,,,,,,,,,,,,,,,334139.85446,198514.968116,3231.5628890000003,81968.139585,16714.785391,3812.870738,-598.705003,1660.5986289999998,-868.3464630000001,-1575.921153,74784.650154,74764.89289500001,65771.925485,,,,,,,,,,,,,,,
cash_flow_sheet,600329_20240815_E500.pdf,全文,61,pdfplumber.combined_pages,,600329,达仁堂,2024,2024H1,,,,,,,,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412053.577,55521.456053999995,4000.0,3731.381985,6507.370572,81545.543343,8046.395501999999,71989.870449,134011.876448,288.7476153018851,41.43025045660317,4.855816323506987,53.71902278894952,,
core_performance_indicators_sheet,600329_20240815_E500.pdf;600329_20240815_WSUC.pdf,全文,5,pdfplumber.combined_pages,,600329,达仁堂,2024,2024H1,396474.07853,-3.02,65771.925485,63383.119183,-11.01,0.85,9.49,221,-8.97,49.92989986835193,16.58921201831439,10.043561940518101,8.155755826102222,0.7175286005069583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.898213700046519,-30.189821165952864
balance_sheet,600329_20241031_94G4.pdf,全文,7,pdfplumber.combined_pages,,600329,达仁堂,2024,2024Q3,,,,,,,,159,,,,,,,145463.59715699998,0.0,237232.10941799998,163071.428758,44061.143203,1096952.994924,7.227973730148259,102329.5255,61389.485196,0.0,6350.845435,451563.586506,29.66381519331475,420932.456205,645389.408418,41.16526310567078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,600329_20241031_94G4.pdf,全文,9,pdfplumber.combined_pages,,600329,达仁堂,2024,2024Q3,561093.255642,-3.1435521682060408,,,,,,160,-5.806250620199789,,,,,,,,,,,,,,,,,,,,,,484648.24758100003,286342.587753,5870.551092000001,147505.243395,34464.637699,9879.743520999999,585.484121,1832.917164,-2935.320702,-1246.740341,91943.293061,92341.118508,80385.581593,,,,,,,,,,,,,,,
cash_flow_sheet,600329_20241031_94G4.pdf,全文,12,pdfplumber.combined_pages,,600329,达仁堂,2024,2024Q3,,,,,,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604886.2703880001,56760.900534,4000.0,7978.2502079999995,-117561.883651,105536.58686699999,9927.913526,-3151.970229,-63964.188727,18.284844389791548,-88.73856084731455,183.79328494691876,4.927710789005158,,
core_performance_indicators_sheet,600329_20241031_94G4.pdf,全文,1,pdfplumber.combined_pages,,600329,达仁堂,2024,2024Q3,561093.255642,-3.14,80385.581593,76675.96884,-8.93,1.04,2.55,223,-6.33,48.96702377479688,14.326599149908375,11.880574400492671,8.349818107345369,0.7343522978317355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.39711181918233,-45.95403247758815
core_performance_indicators_sheet,600329_20250331_WYS4.pdf;600329_20250331_3SH8.pdf,全文,6,pdfplumber.combined_pages,,600329,达仁堂,2024,2024FY,730673.605869,-11.14,222933.423614,74637.498019,-21.62,2.9,30.51,228,125.94,48.18459321604698,30.51067149864573,9.508038652819158,10.211486002937512,1.2028473651487948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0137273202529613,875.4427021377944
balance_sheet,600329_20250331_WYS4.pdf,全文,119,pdfplumber.combined_pages,,600329,达仁堂,2024,2024FY,,,,,,,,161,,,,,,,294443.268621,0.0,75629.252226,128568.77775499999,43635.247835,1076862.5044290002,5.264113294020013,2165.324751,28451.298693,41.823701,12314.316289,291868.871732,-12.83932932507409,563502.670225,784993.632697,27.103633985915565,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,600329_20250331_WYS4.pdf,全文,123,pdfplumber.combined_pages,,600329,达仁堂,2024,2024FY,730673.605869,-11.135259853538463,,,,,,161,128.67820921735108,,,,,,,,,,,,,,,,,,,,,,649768.856132,378601.501144,5719.253636,157671.772207,32764.051475,14297.782955,-431.00530499999996,3119.905605,-5009.6413600000005,-13131.997222,256672.649552,257878.2876,222933.423614,,,,,,,,,,,,,,,
cash_flow_sheet,600329_20250331_WYS4.pdf,全文,127,pdfplumber.combined_pages,,600329,达仁堂,2024,2024FY,,,,,,,,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808634.52102,92467.200413,308557.327098,11781.259879000001,194626.848823,122107.061367,52000.547742,-31988.828729,94704.682416,232.61225680077743,97.63741142896015,205.5092143892967,-33.77745208889018,,
balance_sheet,600329_20250430_61G3.pdf,全文,6,pdfplumber.combined_pages,,600329,达仁堂,2025,2025Q1,,,,,,,,163,,,,,,,145456.83322200002,0.0,108557.474445,120490.88073499998,44110.104562,1116786.7980270002,3.707464363722978,7243.160762,26426.958101,11.1904,9475.511987,294626.039543,1.0426079670603587,600927.446232,822160.758484,26.381583312366207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,600329_20250430_61G3.pdf,全文,8,pdfplumber.combined_pages,,600329,达仁堂,2025,2025Q1,145529.995225,-30.22113285420542,,,,,,164,-3.0247358903551174,,,,,,,,,,,,,,,,,,,,,,105875.69545099999,38047.095617,2229.8134489999998,54394.26528099999,8672.803598999999,2577.834482,-46.116977,314.62417999999997,-550.3482799999999,-880.4176,43883.788452,43668.895598,37424.776007,,,,,,,,,,,,,,,
cash_flow_sheet,600329_20250430_61G3.pdf,全文,10,pdfplumber.combined_pages,,600329,达仁堂,2025,2025Q1,,,,,,,,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120105.040077,35552.572074,57000.0,2400.488136,-184516.533404,30000.0,0.0,-22.318725,-148986.435681,-563.3721273504524,-23.862959007974954,123.84787417766991,0.014980373815900524,,
core_performance_indicators_sheet,600329_20250430_61G3.pdf,全文,1,pdfplumber.combined_pages,,600329,达仁堂,2025,2025Q1,145529.995225,-30.22,37424.776007,37567.161619,-0.04,0.49,4.66,231,-3.38,73.85618301012352,25.716194073351385,4.569320687145286,10.764493863151205,0.4654873635850643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.18227699719113,-73.74581370268191
core_performance_indicators_sheet,600329_20250815_SGZB.pdf;600329_20250815_O3UM.pdf,全文,5,pdfplumber.combined_pages,,600329,达仁堂,2025,2025H1,265051.90615500003,-33.15,192762.296441,59624.403741999995,-5.93,2.5,22.3,234,193.08,74.67254173499796,72.72624416753838,6.774639566912081,11.414470548463576,0.632568436223323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.871287808942448,315.0659990722333
balance_sheet,600329_20250815_SGZB.pdf,全文,63,pdfplumber.combined_pages,,600329,达仁堂,2025,2025H1,,,,,,,,165,,,,,,,362705.742294,0.0,122572.732468,109859.239655,45661.642631,1285346.164569,19.360285949462693,696.5173599999999,21972.849345,10.3601,11091.328875,405234.342337,40.333834828635936,657692.8890979999,880111.822232,31.527253397366493,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,600329_20250815_SGZB.pdf,全文,67,pdfplumber.combined_pages,,600329,达仁堂,2025,2025H1,265051.90615500003,-33.14773385999701,,,,,,165,195.32715628717554,,,,,,,,,,,,,,,,,,,,,,198311.742218,67130.910912,3742.8837359999998,82723.509497,15665.541153999999,5180.79737,78.908964,1283.326627,-1000.2169240000001,-850.717459,226961.831514,226702.26537600002,192762.296441,,,,,,,,,,,,,,,
cash_flow_sheet,600329_20250815_SGZB.pdf,全文,70,pdfplumber.combined_pages,,600329,达仁堂,2025,2025H1,,,,,,,,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230811.085548,48774.137769,318346.666667,4181.51516,19590.067192,81545.543343,8046.395501999999,-99.14569399999999,68262.473673,-49.06237008069388,71.4508794431394,28.698150151784642,-0.14524187106804964,,
balance_sheet,600329_20251031_RO3X.pdf,全文,7,pdfplumber.combined_pages,,600329,达仁堂,2025,2025Q3,,,,,,,,167,,,,,,,104868.485824,0.0,102743.10134600001,120525.38766,46769.01265,1158515.680798,7.582507147678603,1488.09156,20011.792687,10.5,7653.125018000001,256105.955026,-12.111790868916076,680148.811109,902409.7257719999,22.106386583355615,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,600329_20251031_RO3X.pdf,全文,9,pdfplumber.combined_pages,,600329,达仁堂,2025,2025Q3,366986.1317,-34.594449673059,,,,,,168,170.59938256580205,,,,,,,,,,,,,,,,,,,,,,277337.467667,91808.98750399999,5919.039735,141715.29558399998,30378.656005,10462.172878,-2946.684039,1480.242203,-963.512353,-1053.485096,252259.495681,252021.07238000003,215218.218452,,,,,,,,,,,,,,,
cash_flow_sheet,600329_20251031_RO3X.pdf,全文,12,pdfplumber.combined_pages,,600329,达仁堂,2025,2025Q3,,,,,,,,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353009.260087,59032.994727,348346.666667,6287.923049,-150649.160039,500.0,200.0,-97952.82495499999,-189574.782797,-196.37643589307083,-31.1396873866993,79.46687730103733,51.66975454741235,,
core_performance_indicators_sheet,600329_20251031_RO3X.pdf,全文,1,pdfplumber.combined_pages,,600329,达仁堂,2025,2025Q3,366986.1317,-34.59,215218.218452,81812.965748,6.7,2.8,3.08,236,167.73,74.98298176045218,58.644782421351636,9.066055408258157,11.740396562780482,0.7680222725775655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.71503028034798,-85.543787522641
core_performance_indicators_sheet,600332_20230318_TJ63.pdf;600332_20230318_QRLF.pdf,全文,10,pdfplumber.combined_pages,,600332,白云山,2022,2022FY,7078.8155,2.57,396652.221854,331.9308,0.39,2.44,12.97,239,7.165171032255609,18.75624998286979,5.603369963102575,0.009867774553845696,19.72,4.305470874728035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_flow_sheet,600332_20230318_TJ63.pdf;600332_20230318_QRLF.pdf,全文,156,pdfplumber.combined_pages,,600332,白云山,2022,2022FY,,,,,,,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7197002.236552,699907.618274,68467.42863,138387.361656,-725318.780071,969599.8054040001,815060.3270350001,4594.984447999999,-20866.502958,-106.4239585286909,-3354.2161793127043,3475.9958653873064,-22.020865006698834,,
