serial_number,stock_code,stock_abbr,asset_cash_and_cash_equivalents,asset_accounts_receivable,asset_inventory,asset_trading_financial_assets,asset_construction_in_progress,asset_total_assets,asset_total_assets_yoy_growth,liability_accounts_payable,liability_advance_from_customers,liability_total_liabilities,liability_total_liabilities_yoy_growth,liability_contract_liabilities,liability_short_term_loans,asset_liability_ratio,equity_unappropriated_profit,equity_total_equity,report_period,report_year
600,603439,贵州三力,57088.377014,36256.296088999996,9807.60428,5990.908764,4859.38849,181661.942045,29.297553357848205,17835.352879,0.0,57839.821198000005,52.233050625440804,7896.388720999999,20500.0,31.839261733573416,53320.788192,123822.120847,2022FY,2022
603,603439,贵州三力,45516.657482,34492.656614,14569.948296999999,5990.908764,5422.700903,188940.560426,4.006683127496787,21070.257906,0.0,52801.034939,-11.142945175738186,1154.77255,20500.0,27.94584435441003,58814.060614999995,136139.52548699998,2023Q1,2023
604,603439,贵州三力,48616.99093,30726.685802999997,17158.702094,5990.908764,11319.594591,190946.28696700002,5.110781497480725,19202.352008,0.0,53327.734173000004,-11.479213075591577,1277.5703859999999,20500.0,27.92813362336618,59316.772679999995,137618.55279400002,2023H1,2023
606,603439,贵州三力,54576.68476900001,32686.753727,13156.292926,4850.0,13648.393933000001,198839.05007599998,9.455534735363003,18779.295809,0.0,55191.315761,-10.159065334214512,1088.604943,20500.0,27.756779033044488,65018.768098,143647.734315,2023Q3,2023
609,603439,贵州三力,57137.224789,54626.643392,17572.494892,5990.908764,4859.38849,292045.110753,60.76295753827,29470.450877,0.0,121109.769717,52.91359547801893,816.706624,25532.40368,41.46954195012351,76374.39590599999,170935.341036,2023FY,2023
611,603439,贵州三力,58396.144112,55114.480190999995,23189.543521,4600.0,3.539823,294660.036123,0.8953840601055671,29360.294626,0.0,115550.50338,-6.595920236167857,1074.647869,25532.40368,39.2148541418646,81979.20906699999,179109.53274300002,2024Q1,2024
612,603439,贵州三力,53622.581489,59577.811217999995,28855.233644,300.0,0.093181,299761.146833,2.642069939162893,31449.698463,0.0,122051.36953499999,3.116442778845932,821.292823,31025.165277999997,40.71620716176271,79915.949731,177709.777298,2024H1,2024
615,603439,贵州三力,53729.787765,61626.85571900001,31450.937083999997,5580.0,0.320704,305860.748044,4.730651800805083,29946.714076,0.0,120091.05826199999,0.7991277009766238,744.33505,30027.1,39.263311500410026,87623.183745,185769.689782,2024Q3,2024
616,603439,贵州三力,36388.750963,76939.09510399999,34763.677307,5533.508152,0.2359,314436.913965,-1.4955243561826506,31516.693058999997,0.0,150350.319592,-7.454504492301914,771.867532,48655.635253,47.81573438566934,97780.990019,164086.594373,2025Q1,2025
618,603439,贵州三力,47484.501434,72866.978822,32072.206452,304.531023,3.539823,319210.789063,9.301877453095123,36062.359869,0.0,159748.084871,47.132516248731015,779.0038480000001,35152.154718,50.0447009764046,93586.31293500001,159462.704192,2024FY,2024
620,603439,贵州三力,28354.717701999998,64799.79075,36437.150834,304.531023,0.504501,293283.572988,-8.122286891087182,23508.427881,0.0037,138380.375165,-14.539755919324628,730.1847730000001,54292.665477999995,47.183131927631685,88128.528774,154903.197823,2025H1,2025
623,603439,贵州三力,26569.268923,54905.431451,32473.295216000002,5970.465921,0.0,284816.853314,-10.774678340277513,13535.091184,0.0,130002.215519,-21.150134403138935,774.4383740000001,57548.371308,45.644144300575284,87901.129722,154814.63779500002,2025Q3,2025
624,603567,珍宝岛,83939.240029,347958.08005,118053.27001600001,47.983474,27021.184205,1207510.308803,3.422794623788947,78770.125778,9.60106,471405.686582,-10.651071588280432,4359.791963000001,144633.008333,39.039475120448664,361708.38190700003,736104.622221,2023Q1,2023
626,603567,珍宝岛,100139.253166,286352.710925,100575.03916900001,27.67512,26082.728068,1167547.553898,1.4722549888245051,79257.784904,8.10544,456862.31702899997,37.503127362328,5488.600128,130164.847223,39.13008215414519,336316.79206999997,710685.236869,2022FY,2022
628,603567,珍宝岛,79481.16249500001,350160.009985,119519.88460199999,25.033404,24767.658043,1219673.606191,4.464576377978855,98706.04229,0.00044,475526.12993500003,-24.398635680221656,2412.572131,104574.208333,38.98798231930691,369705.394908,744147.476256,2023H1,2023
630,603567,珍宝岛,79182.924921,344858.669481,100515.09899099999,42.702996,25865.723208000003,1168586.957409,0.08902451189503359,36444.144836,0.344391,412869.77250900003,-30.49844657153657,2739.370759,110569.058333,35.33068462653546,381281.510149,755717.1849,2023Q3,2023
632,603567,珍宝岛,137089.65923599998,321051.57557399996,68332.36641599999,49.820161999999996,29441.422743,1288036.4470239999,3.324996081961827,29658.254920999996,294.445967,454636.601275,7.2258856092228205,3227.2095679999998,104596.258334,35.29687396078232,410305.660565,833399.845749,2024Q1,2024
634,603567,珍宝岛,145404.01570699998,240746.327556,72088.83049400001,23.398056,28428.679170999996,1246587.46273,6.748775819649803,31900.230881,233.360079,442521.991444,-28.747656608534495,3413.1994090000003,87618.572917,35.49867174781994,380969.078075,804065.471286,2023FY,2023
636,603567,珍宝岛,119495.270472,333848.950725,111047.38664900001,24.404424,4334.631278,1303682.272414,4.5800885530296895,27993.821462,420.28752000000003,460101.34962700005,13.307168209367019,4412.756786,143574.75,35.29244505066717,420302.27485,843580.922787,2024H1,2024
638,603567,珍宝岛,94616.999327,328970.90476,128205.667808,47.294715999999994,5761.884817,1270254.942532,1.898581568449966,22956.46455,787.183771,445295.86090699997,1.1859646484376167,13646.408334,136572.025,35.05562907075894,401920.60516700003,824959.081625,2024Q3,2024
640,603567,珍宝岛,78095.796933,340709.282077,169411.763284,47.983474,15588.44223,1286839.444559,1.2252615246278442,26532.762038,674.817349,450227.11417799996,26.802412145514033,4733.690489,127572.019444,34.987046447918985,413527.988078,836612.3303810001,2025Q1,2025
642,603567,珍宝岛,105330.407243,309330.902542,148808.042091,29.436264,14941.597763999998,1271263.14635,1.9794586707908006,27816.243719,553.835549,442156.57920200005,-8.524612309728425,4975.982064,129602.08680599999,34.780885489483616,405998.443752,829106.567148,2024FY,2024
644,603567,珍宝岛,24195.105238999997,333287.41078800004,172573.988343,23.775444,15899.752737,1231764.922274,-3.1070061449831035,29637.522963,970.5227289999999,459501.47691599996,42.140202337016404,17787.57283,135574.108332,37.3043158322531,398049.308601,772263.445358,2025H1,2025
646,603567,珍宝岛,20382.056049000003,310649.50529,152113.463472,46.376371999999996,15811.894326,1179655.375125,-7.206043177450759,31477.653917000003,5996.174017,450915.92910699995,41.126727310303586,15377.498026,146254.823221,38.224377950994324,354455.574433,728739.446018,2025Q3,2025
649,603858,步长制药,162600.816078,149192.07014300002,388970.656699,97644.955,127202.33264000001,2227178.397182,1.4572889624745788,227653.176392,,953154.886351,-1.079983195699752,27577.401233999997,48161.0879,42.79652171361782,863502.67356,1274023.510831,2023Q1,2023
650,603858,步长制药,214869.027038,155982.125931,42794.091426,72644.955,29567.798016000004,2195188.162386,-8.479072376582405,230930.272412,,967682.9976049999,-2.806078710217335,37652.116131,63876.42729400001,44.082006917949265,817975.7701890001,1227505.164781,2022FY,2022
652,603858,步长制药,256894.57655300002,138069.55326400002,66028.354731,3117.7058079999997,30796.903907,2254551.809327,2.7042623479016923,212868.46332100002,,1061403.43313,11.939883580307562,32499.135982,49930.605956,47.07824538513651,786409.501258,1193148.376198,2023H1,2023
655,603858,步长制药,55883.730244000006,125382.57470299999,465094.420059,37527.049193,131969.685188,2061894.7644560002,-6.072071643513253,174385.472021,,855671.640231,-17.62611891872308,17323.700941,39630.467068,41.49928769312124,804310.039754,1206223.124225,2023Q3,2023
656,603858,步长制药,69413.064195,33999.329226999995,73139.35517000001,2764.2883859999997,28701.542366,2089229.7542279998,-4.826848557839876,238222.426514,,951628.8169,-1.511717777332408,23799.838013,24011.679084,45.54926594234919,743693.008749,1137600.937328,2023FY,2023
658,603858,步长制药,101357.49265900001,109125.33250599999,497789.537928,35213.453452,124173.703576,2130641.716089,1.9821640859361815,246023.457356,,998673.7723370001,0.655252643713178,24268.251388999997,22603.737499000003,46.87197123738678,755094.455696,1131967.943752,2024Q1,2024
660,603858,步长制药,126255.622232,102148.68217999999,62212.815879999995,2468.9442489999997,125890.724999,2073147.55305,-0.7697669988403189,241747.959055,,972748.8554540001,-7.4938696363854325,15852.072763,18319.162497999998,46.92135173991348,753234.133812,1100398.6975959998,2024H1,2024
662,603858,步长制药,95828.266017,115453.24162999999,446737.137986,35331.259259,124854.99079200001,2014886.9033650002,-3.558385606587841,240892.436217,,934546.2468440001,-11.313746887457949,13212.881963,24288.162497999998,46.38206964784194,761417.77758,1080340.656521,2024Q3,2024
665,603858,步长制药,143221.853395,52177.199882,440962.06617700006,70801.222548,111140.567906,1983696.520527,2.6306017399452837,260748.07459499998,,978602.41202,0.14247105393617496,26379.748756,49148.390275,49.33226438084486,705477.772427,1005094.108507,2025Q1,2025
666,603858,步长制药,81881.259339,89329.825441,57061.406228,7730.0247930000005,113216.627375,1932850.910836,-7.484999822328494,279753.12825300003,,952042.519824,3.59035354156906,21576.45855,48645.829663,49.25586937340247,674751.66361,980808.391012,2024FY,2024
668,603858,步长制药,168316.908463,45492.211297,46613.018539,6056.314047,94404.971513,1997688.231105,3.354491539182216,238063.235272,,969450.5249,2.2525260904228803,44079.344075,57346.725952999994,48.52861972179506,737521.789343,1028237.7062049999,2025H1,2025
670,603858,步长制药,88559.380234,44224.497897,451681.031761,67927.685701,92291.644287,1957030.5482490002,1.250983057070967,237855.248754,,949822.553017,-2.5386716441865205,43473.857263,34356.19262,48.533864423671254,720455.866214,1007207.995232,2025Q3,2025
672,603896,寿仙谷,152471.239054,11366.000777,14775.633374000001,3000.0,1594.695305,285618.955966,45.54131663742576,14395.519531,75.16806600000001,95066.72449600001,139.750122253304,828.2713809999999,27297.244285,33.284459070467555,81576.784908,190552.23147,2022FY,2022
675,603896,寿仙谷,162431.05413099998,8864.865243,16485.474462000002,3000.0,17583.384406999998,298485.15521500004,4.5046727397643895,14592.374834,163.261653,101094.70117100001,11.25778025594756,877.7211970000001,34227.226492,33.86925594278921,87837.833916,197390.454044,2023Q1,2023
676,603896,寿仙谷,169639.783847,8544.497534999999,18528.970648,3000.0,1753.417871,302651.298311,5.963309503528729,16329.751249,113.346971,101693.472556,29.32308022927872,870.472741,36751.85506,33.60087107622492,81877.653815,200957.825755,2023H1,2023
679,603896,寿仙谷,141900.16653599998,10513.024715000001,17950.46885,3000.0,15990.9463,297714.42078000004,4.2348256519220335,11679.010385,78.06140400000001,91857.87586,7.124492582573424,1006.1603349999999,33200.009,30.854358891764793,86790.15164400001,205856.54492000001,2023Q3,2023
680,603896,寿仙谷,150396.247253,9108.760673,15783.327072,3000.0,3796.642133,317435.436197,11.139484815842343,14581.822912,112.880504,100306.56653,22.475838041691386,897.590478,37216.071946,31.5990450630565,97477.352725,217128.86966700002,2023FY,2023
683,603896,寿仙谷,162174.921157,14541.238925999998,16639.279162,0.0,32062.293731,322551.56089,1.611705597299789,9708.489403,135.32433400000002,96639.158354,-6.859632124764555,1054.874707,39422.91794,29.960840396291534,105190.37693500001,225912.402536,2024Q1,2024
684,603896,寿仙谷,109547.893847,26155.217911,20702.670227000002,19000.0,6052.15246,310670.757792,-2.131040719978662,16784.188207,145.008631,89895.670805,-20.432905892427357,970.27269,24617.779236000002,28.935993668637096,99833.181626,220775.086987,2024H1,2024
687,603896,寿仙谷,86180.20797999999,9175.771489,21721.010372,30217.095886000003,41495.312979,305446.703735,-3.7767467317542316,12148.192618000001,117.534926,82258.280254,-35.29046225861682,1135.884689,19586.554202,26.93048549817247,101612.889322,223188.423481,2024Q3,2024
688,603896,寿仙谷,85364.23547999999,26803.94279,17955.087825,26347.231509999998,6192.700312,313118.557981,-1.359923223354602,13717.010624,117.629108,83716.623548,-33.319082134110126,1046.657385,18740.027658000003,26.736397895994372,107217.30359299999,229401.934433,2024FY,2024
691,603896,寿仙谷,73150.198937,7929.775472,19737.049901,36666.768501,56099.904436000004,311572.694606,-0.4936990592214653,15915.921359,100.771247,76248.87778,-21.9705977994753,1187.218535,9479.412021,24.47225931541296,113054.700194,235323.81682600002,2025Q1,2025
692,603896,寿仙谷,82026.01794199999,15207.903863,22497.855516,24598.582198,8001.018022,326363.773615,4.20941384959943,16551.677886,89.546086,95195.78012000001,25.134120061068327,1390.627655,26291.96002,29.168611168315255,106447.381947,231167.99349499997,2025H1,2025
694,603896,寿仙谷,69742.869276,6415.3094,23635.068191,38179.697267,19403.671366,315462.44307,0.728570207880443,14685.306330000001,101.73241,84188.76728300001,-4.304454970456083,1416.1990779999999,15560.399,26.687413710391773,107525.69249100001,231273.675787,2025Q3,2025
697,603998,方盛制药,39972.396096,17750.329621,30339.750178,4030.9693,18965.204494,292215.013669,8.04871458208861,8552.78327,1.82528,141420.12041,-20.380568682264958,8744.685452,21024.861111000002,48.39591184393779,70465.070005,150794.893259,2022FY,2022
699,603998,方盛制药,20886.230197,23718.915862,34684.547046,3430.9693,10057.659894,298313.186061,2.0868785335265305,12820.238307,1.82528,139248.179306,-4.699149067420388,2393.783423,13552.122222,46.678519694240435,76843.750834,159065.006755,2023Q1,2023
700,603998,方盛制药,19287.302687,25139.293191,36701.303973,2035.984,14212.900681000001,304122.19323800004,4.074800750137917,12427.401719,1.82528,151442.02017899998,8.9326273427146,2307.739952,22601.541666999998,49.79643825614674,69684.826967,152680.173059,2023H1,2023
703,603998,方盛制药,19014.763101,24219.32908,37202.980567,2535.5807,19616.366963999997,310444.22120100004,6.238285741419418,11686.161748999999,1.82528,154163.87149000002,14.787132447441568,2321.900683,31545.013888999998,49.65912101491017,70813.07239,156280.349711,2023Q3,2023
705,603998,方盛制药,20897.737863,20964.295621,32828.407631,2032.6196,21752.997954,308098.566936,5.4265537795591925,11362.408603,280.53918,149225.96847,24.860437196079705,3617.632496,30919.440362,48.43448963558408,71588.207785,158872.598466,2023FY,2023
706,603998,方盛制药,27699.573026,25950.562495,36476.151523,2032.6196,26235.265338,325382.80977600004,5.609971838522183,12469.460095999999,273.7532,159546.741671,-2.0050846429585554,1943.9495550000001,41848.0,49.033549676713136,78613.22705,165836.068106,2024Q1,2024
708,603998,方盛制药,20205.767608000002,28860.392355,37487.312641000004,1545.2603,29063.640769999998,322709.75385100004,4.742374188983211,14064.926135,325.24915,160062.915742,11.187290621832085,2524.9864030000003,54882.429445,49.5996522670658,76516.01715900001,162646.838109,2024H1,2024
710,603998,方盛制药,19544.7028,28328.481037999998,38409.690492,1652.432241,24600.56648,328616.506821,6.659537591832455,18719.512366,68.241661,157479.765623,11.762411006878324,2293.3121539999997,54115.816945000006,47.922049670128246,83447.46576,171136.741199,2024Q3,2024
712,603998,方盛制药,18722.994096000002,29133.586867,38640.264319,,17536.353154,315000.060909,-3.5686586193043666,17262.198868,857.730458,139051.50501,-6.4810384446229525,2078.716166,47155.854347,44.14332638817185,89932.288193,175948.555899,2025Q1,2025
714,603998,方盛制药,30845.961906,25023.894062,37615.151676,-2032.6196,26236.463713,326657.346459,6.023650063537991,18167.21958,856.570158,153170.51659400002,4.04139773498551,2765.697639,53148.59018,46.89027148918722,83740.76120800001,173486.829865,2024FY,2024
716,603998,方盛制药,13087.118242,28530.191575999997,38343.771269,1500.0,19082.558380000002,305654.31587,-6.429682606766721,15018.986583000002,746.436816,134179.628368,-10.082473104134653,2673.872274,43154.485278,43.89914403337556,89248.734506,171474.687502,2025H1,2025
718,603998,方盛制药,18009.309947,27794.447283999998,35827.591627999995,4000.0,19602.905427,303150.28369,-7.196244941012055,10745.703754,697.398784,127931.558793,-11.473041909916182,2910.1318850000002,41346.842222,42.200705615641844,92566.976237,175218.724897,2025Q3,2025
720,002082,万邦德,46761.883318,105271.187082,27.596871999999998,0.0,47239.08866,421563.290531,-3.5628159000423905,21879.046634000002,0.0,139652.58533099998,-11.387401624201845,3028.106561,67655.692914,33.127311715186096,168529.92485799998,281910.7052,2022FY,2022
